date,employee_id,line_id,amount
2020-09,131,309,163900.0
2020-10,131,309,163900.0
2020-11,131,309,172095.0
2020-12,131,309,172095.0
2021-01,131,309,172095.0
2021-02,131,309,172095.0
2021-03,131,309,172095.0
2021-04,131,309,172095.0
2021-05,131,309,172095.0
2021-06,131,309,172095.0
2021-07,131,309,172095.0
2021-08,131,309,172095.0
2021-09,131,309,172095.0
2021-10,131,309,172095.0
2021-11,131,309,172095.0
2021-12,131,309,172095.0
2022-01,131,309,172095.0
2022-02,131,309,172095.0
2022-03,131,309,172095.0
2022-04,131,309,172095.0
2022-05,131,309,172095.0
2022-06,131,309,172095.0
2022-07,131,309,172095.0
2022-08,131,309,172095.0
2022-09,131,309,172095.0
2022-10,131,309,172095.0
2022-11,131,309,172095.0
2022-12,131,309,172095.0
2023-01,131,309,172095.0
2023-02,131,309,172095.0
2023-03,131,309,172095.0
2023-04,131,309,172095.0
2023-05,131,309,172095.0
2023-06,131,309,172095.0
2023-07,131,309,172095.0
2023-08,131,309,172095.0
2023-09,131,309,172095.0
2023-10,131,309,172095.0
2023-11,131,309,172095.0
2023-12,131,309,172095.0
2024-01,131,309,172095.0
2024-02,131,309,172095.0
2024-03,131,309,172095.0
2024-04,131,309,172095.0
2024-05,131,309,172095.0
2024-06,131,309,172095.0
2024-07,131,309,172095.0
2024-08,131,309,172095.0
2024-09,131,309,172095.0
2024-10,131,309,172095.0
2024-11,131,309,172095.0
2024-12,131,309,172095.0
2025-01,131,309,172095.0
2025-02,131,309,172095.0
2025-03,131,309,172095.0
2025-04,131,309,172095.0
2025-05,131,309,172095.0
2025-06,131,309,172095.0
2025-07,131,309,172095.0
2025-08,131,309,172095.0
2025-09,131,309,172095.0
2025-10,131,309,172095.0
2025-11,131,309,172095.0
2025-12,131,309,172095.0
2020-01,717,309,136300.0
2020-02,717,309,136300.0
2020-03,717,309,136300.0
2020-04,717,309,136300.0
2020-05,717,309,136300.0
2020-06,717,309,136300.0
2020-07,717,309,136300.0
2020-08,717,309,136300.0
2020-09,717,309,136300.0
2020-10,717,309,136300.0
2020-11,717,309,136300.0
2020-12,717,309,136300.0
2021-01,717,309,136300.0
2021-02,717,309,136300.0
2021-03,717,309,136300.0
2021-04,717,309,136300.0
2021-05,717,309,136300.0
2021-06,717,309,136300.0
2021-07,717,309,136300.0
2021-08,717,309,136300.0
2021-09,717,309,136300.0
2021-10,717,309,136300.0
2021-11,717,309,136300.0
2021-12,717,309,136300.0
2022-01,717,309,136300.0
2022-02,717,309,136300.0
2022-03,717,309,136300.0
2022-04,717,309,136300.0
2022-05,717,309,136300.0
2022-06,717,309,136300.0
2022-07,717,309,136300.0
2022-08,717,309,136300.0
2022-09,717,309,136300.0
2022-10,717,309,136300.0
2022-11,717,309,136300.0
2022-12,717,309,136300.0
2023-01,717,309,136300.0
2023-02,717,309,136300.0
2023-03,717,309,136300.0
2023-04,717,309,136300.0
2023-05,717,309,136300.0
2023-06,717,309,136300.0
2023-07,717,309,136300.0
2023-08,717,309,136300.0
2023-09,717,309,136300.0
2023-10,717,309,136300.0
2023-11,717,309,136300.0
2023-12,717,309,136300.0
2024-01,717,309,136300.0
2024-02,717,309,136300.0
2024-03,717,309,136300.0
2024-04,717,309,136300.0
2024-05,717,309,136300.0
2024-06,717,309,136300.0
2024-07,717,309,136300.0
2024-08,717,309,136300.0
2024-09,717,309,136300.0
2024-10,717,309,136300.0
2024-11,717,309,136300.0
2024-12,717,309,136300.0
2025-01,717,309,136300.0
2025-02,717,309,136300.0
2025-03,717,309,136300.0
2025-04,717,309,136300.0
2025-05,717,309,136300.0
2025-06,717,309,136300.0
2025-07,717,309,136300.0
2025-08,717,309,136300.0
2025-09,717,309,136300.0
2025-10,717,309,136300.0
2025-11,717,309,136300.0
2025-12,717,309,136300.0
2020-01,787,309,122700.0
2020-02,787,309,122700.0
2020-03,787,309,122700.0
2020-04,787,309,122700.0
2020-05,787,309,122700.0
2020-06,787,309,122700.0
2020-07,787,309,122700.0
2020-08,787,309,122700.0
2020-09,787,309,122700.0
2020-10,787,309,122700.0
2020-11,787,309,122700.0
2020-12,787,309,122700.0
2021-01,787,309,122700.0
2021-02,787,309,122700.0
2021-03,787,309,122700.0
2021-04,787,309,122700.0
2021-05,787,309,122700.0
2021-06,787,309,122700.0
2021-07,787,309,122700.0
2021-08,787,309,122700.0
2021-09,787,309,122700.0
2021-10,787,309,122700.0
2021-11,787,309,122700.0
2021-12,787,309,122700.0
2022-01,787,309,122700.0
2022-02,787,309,122700.0
2022-03,787,309,122700.0
2022-04,787,309,122700.0
2022-05,787,309,122700.0
2022-06,787,309,122700.0
2022-07,787,309,122700.0
2022-08,787,309,122700.0
2022-09,787,309,122700.0
2022-10,787,309,122700.0
2022-11,787,309,122700.0
2022-12,787,309,122700.0
2023-01,787,309,122700.0
2023-02,787,309,122700.0
2023-03,787,309,122700.0
2023-04,787,309,122700.0
2023-05,787,309,122700.0
2023-06,787,309,122700.0
2023-07,787,309,122700.0
2023-08,787,309,122700.0
2023-09,787,309,122700.0
2023-10,787,309,122700.0
2023-11,787,309,122700.0
2023-12,787,309,122700.0
2024-01,787,309,122700.0
2024-02,787,309,122700.0
2024-03,787,309,122700.0
2024-04,787,309,122700.0
2024-05,787,309,122700.0
2024-06,787,309,122700.0
2024-07,787,309,122700.0
2024-08,787,309,122700.0
2024-09,787,309,122700.0
2024-10,787,309,122700.0
2024-11,787,309,122700.0
2024-12,787,309,122700.0
2025-01,787,309,122700.0
2025-02,787,309,122700.0
2025-03,787,309,122700.0
2025-04,787,309,122700.0
2025-05,787,309,122700.0
2025-06,787,309,122700.0
2025-07,787,309,122700.0
2025-08,787,309,122700.0
2025-09,787,309,122700.0
2025-10,787,309,122700.0
2025-11,787,309,122700.0
2025-12,787,309,122700.0
2020-01,652,309,119700.0
2020-02,652,309,119700.0
2020-03,652,309,119700.0
2020-04,652,309,119700.0
2020-05,652,309,119700.0
2020-06,652,309,119700.0
2020-07,652,309,119700.0
2020-08,652,309,119700.0
2020-09,652,309,119700.0
2020-10,652,309,119700.0
2020-11,652,309,119700.0
2020-12,652,309,119700.0
2021-01,652,309,119700.0
2021-02,652,309,119700.0
2021-03,652,309,119700.0
2021-04,652,309,119700.0
2021-05,652,309,119700.0
2021-06,652,309,119700.0
2021-07,652,309,119700.0
2021-08,652,309,119700.0
2021-09,652,309,119700.0
2021-10,652,309,119700.0
2021-11,652,309,119700.0
2021-12,652,309,119700.0
2022-01,652,309,119700.0
2022-02,652,309,119700.0
2022-03,652,309,119700.0
2022-04,652,309,119700.0
2022-05,652,309,119700.0
2022-06,652,309,119700.0
2022-07,652,309,119700.0
2022-08,652,309,119700.0
2022-09,652,309,119700.0
2022-10,652,309,119700.0
2022-11,652,309,119700.0
2022-12,652,309,119700.0
2023-01,652,309,119700.0
2023-02,652,309,119700.0
2023-03,652,309,119700.0
2023-04,652,309,119700.0
2023-05,652,309,119700.0
2023-06,652,309,119700.0
2023-07,652,309,119700.0
2023-08,652,309,119700.0
2023-09,652,309,119700.0
2023-10,652,309,119700.0
2023-11,652,309,119700.0
2023-12,652,309,119700.0
2024-01,652,309,119700.0
2024-02,652,309,119700.0
2024-03,652,309,119700.0
2024-04,652,309,119700.0
2024-05,652,309,119700.0
2024-06,652,309,119700.0
2024-07,652,309,119700.0
2024-08,652,309,119700.0
2024-09,652,309,119700.0
2024-10,652,309,119700.0
2024-11,652,309,119700.0
2024-12,652,309,119700.0
2025-01,652,309,119700.0
2025-02,652,309,119700.0
2025-03,652,309,119700.0
2025-04,652,309,119700.0
2025-05,652,309,119700.0
2025-06,652,309,119700.0
2025-07,652,309,119700.0
2025-08,652,309,119700.0
2025-09,652,309,119700.0
2025-10,652,309,119700.0
2025-11,652,309,119700.0
2025-12,652,309,119700.0
2020-01,935,309,118100.0
2020-02,935,309,118100.0
2020-03,935,309,118100.0
2020-04,935,309,118100.0
2020-05,935,309,118100.0
2020-06,935,309,118100.0
2020-07,935,309,118100.0
2020-08,935,309,118100.0
2020-09,935,309,118100.0
2020-10,935,309,118100.0
2020-11,935,309,118100.0
2020-12,935,309,118100.0
2021-01,935,309,118100.0
2021-02,935,309,118100.0
2021-03,935,309,118100.0
2021-04,935,309,118100.0
2021-05,935,309,118100.0
2021-06,935,309,118100.0
2021-07,935,309,118100.0
2021-08,935,309,118100.0
2021-09,935,309,118100.0
2021-10,935,309,118100.0
2021-11,935,309,118100.0
2021-12,935,309,118100.0
2022-01,935,309,118100.0
2022-02,935,309,118100.0
2022-03,935,309,118100.0
2022-04,935,309,118100.0
2022-05,935,309,118100.0
2022-06,935,309,118100.0
2022-07,935,309,118100.0
2022-08,935,309,118100.0
2022-09,935,309,118100.0
2022-10,935,309,118100.0
2022-11,935,309,118100.0
2022-12,935,309,118100.0
2023-01,935,309,118100.0
2023-02,935,309,118100.0
2023-03,935,309,118100.0
2023-04,935,309,118100.0
2023-05,935,309,118100.0
2023-06,935,309,118100.0
2023-07,935,309,118100.0
2023-08,935,309,118100.0
2023-09,935,309,118100.0
2023-10,935,309,118100.0
2023-11,935,309,118100.0
2023-12,935,309,118100.0
2024-01,935,309,118100.0
2024-02,935,309,118100.0
2024-03,935,309,118100.0
2024-04,935,309,118100.0
2024-05,935,309,118100.0
2024-06,935,309,118100.0
2024-07,935,309,118100.0
2024-08,935,309,118100.0
2024-09,935,309,118100.0
2024-10,935,309,118100.0
2024-11,935,309,118100.0
2024-12,935,309,118100.0
2025-01,935,309,118100.0
2025-02,935,309,118100.0
2025-03,935,309,118100.0
2025-04,935,309,118100.0
2025-05,935,309,118100.0
2025-06,935,309,118100.0
2025-07,935,309,118100.0
2025-08,935,309,118100.0
2025-09,935,309,118100.0
2025-10,935,309,118100.0
2025-11,935,309,118100.0
2025-12,935,309,118100.0
2020-01,176,309,113400.0
2020-02,176,309,113400.0
2020-03,176,309,113400.0
2020-04,176,309,113400.0
2020-05,176,309,113400.0
2020-06,176,309,113400.0
2020-07,176,309,113400.0
2020-08,176,309,113400.0
2020-09,176,309,113400.0
2020-10,176,309,113400.0
2020-11,176,309,113400.0
2020-12,176,309,113400.0
2021-01,176,309,113400.0
2021-02,176,309,113400.0
2021-03,176,309,113400.0
2021-04,176,309,113400.0
2021-05,176,309,113400.0
2021-06,176,309,113400.0
2021-07,176,309,113400.0
2021-08,176,309,113400.0
2021-09,176,309,113400.0
2021-10,176,309,113400.0
2021-11,176,309,113400.0
2021-12,176,309,113400.0
2022-01,176,309,113400.0
2022-02,176,309,113400.0
2022-03,176,309,113400.0
2022-04,176,309,113400.0
2022-05,176,309,113400.0
2022-06,176,309,113400.0
2022-07,176,309,113400.0
2022-08,176,309,113400.0
2022-09,176,309,113400.0
2022-10,176,309,113400.0
2022-11,176,309,113400.0
2022-12,176,309,113400.0
2023-01,176,309,113400.0
2023-02,176,309,113400.0
2023-03,176,309,113400.0
2023-04,176,309,113400.0
2023-05,176,309,113400.0
2023-06,176,309,113400.0
2023-07,176,309,113400.0
2023-08,176,309,113400.0
2023-09,176,309,113400.0
2023-10,176,309,113400.0
2023-11,176,309,113400.0
2023-12,176,309,113400.0
2024-01,176,309,113400.0
2024-02,176,309,113400.0
2024-03,176,309,113400.0
2024-04,176,309,113400.0
2024-05,176,309,113400.0
2024-06,176,309,113400.0
2024-07,176,309,113400.0
2024-08,176,309,113400.0
2024-09,176,309,113400.0
2024-10,176,309,113400.0
2024-11,176,309,113400.0
2024-12,176,309,113400.0
2025-01,176,309,113400.0
2025-02,176,309,113400.0
2025-03,176,309,113400.0
2025-04,176,309,113400.0
2025-05,176,309,113400.0
2025-06,176,309,113400.0
2025-07,176,309,113400.0
2025-08,176,309,113400.0
2025-09,176,309,113400.0
2025-10,176,309,113400.0
2025-11,176,309,113400.0
2025-12,176,309,113400.0
2020-01,513,309,108200.0
2020-02,513,309,108200.0
2020-03,513,309,108200.0
2020-04,513,309,108200.0
2020-05,513,309,108200.0
2020-06,513,309,108200.0
2020-07,513,309,108200.0
2020-08,513,309,108200.0
2020-09,513,309,108200.0
2020-10,513,309,108200.0
2020-11,513,309,108200.0
2020-12,513,309,108200.0
2021-01,513,309,108200.0
2021-02,513,309,108200.0
2021-03,513,309,108200.0
2021-04,513,309,108200.0
2021-05,513,309,108200.0
2021-06,513,309,108200.0
2021-07,513,309,108200.0
2021-08,513,309,108200.0
2021-09,513,309,108200.0
2021-10,513,309,108200.0
2021-11,513,309,108200.0
2021-12,513,309,108200.0
2022-01,513,309,108200.0
2022-02,513,309,108200.0
2022-03,513,309,108200.0
2022-04,513,309,108200.0
2022-05,513,309,108200.0
2022-06,513,309,108200.0
2022-07,513,309,108200.0
2022-08,513,309,108200.0
2022-09,513,309,108200.0
2022-10,513,309,108200.0
2022-11,513,309,108200.0
2022-12,513,309,108200.0
2023-01,513,309,108200.0
2023-02,513,309,108200.0
2023-03,513,309,108200.0
2023-04,513,309,108200.0
2023-05,513,309,108200.0
2023-06,513,309,108200.0
2023-07,513,309,108200.0
2023-08,513,309,108200.0
2023-09,513,309,108200.0
2023-10,513,309,108200.0
2023-11,513,309,108200.0
2023-12,513,309,108200.0
2024-01,513,309,108200.0
2024-02,513,309,108200.0
2024-03,513,309,108200.0
2024-04,513,309,108200.0
2024-05,513,309,108200.0
2024-06,513,309,108200.0
2024-07,513,309,108200.0
2024-08,513,309,108200.0
2024-09,513,309,108200.0
2024-10,513,309,108200.0
2024-11,513,309,108200.0
2024-12,513,309,108200.0
2025-01,513,309,108200.0
2025-02,513,309,108200.0
2025-03,513,309,108200.0
2025-04,513,309,108200.0
2025-05,513,309,108200.0
2025-06,513,309,108200.0
2025-07,513,309,108200.0
2025-08,513,309,108200.0
2025-09,513,309,108200.0
2025-10,513,309,108200.0
2025-11,513,309,108200.0
2025-12,513,309,108200.0
2020-01,683,309,106000.0
2020-02,683,309,106000.0
2020-03,683,309,106000.0
2020-04,683,309,106000.0
2020-05,683,309,106000.0
2020-06,683,309,106000.0
2020-07,683,309,106000.0
2020-08,683,309,106000.0
2020-09,683,309,106000.0
2020-10,683,309,106000.0
2020-11,683,309,106000.0
2020-12,683,309,106000.0
2021-01,683,309,106000.0
2021-02,683,309,106000.0
2021-03,683,309,106000.0
2021-04,683,309,106000.0
2021-05,683,309,106000.0
2021-06,683,309,106000.0
2021-07,683,309,106000.0
2021-08,683,309,106000.0
2021-09,683,309,106000.0
2021-10,683,309,106000.0
2021-11,683,309,106000.0
2021-12,683,309,106000.0
2022-01,683,309,106000.0
2022-02,683,309,106000.0
2022-03,683,309,106000.0
2022-04,683,309,106000.0
2022-05,683,309,106000.0
2022-06,683,309,106000.0
2022-07,683,309,106000.0
2022-08,683,309,106000.0
2022-09,683,309,106000.0
2022-10,683,309,106000.0
2022-11,683,309,106000.0
2022-12,683,309,106000.0
2023-01,683,309,106000.0
2023-02,683,309,106000.0
2023-03,683,309,106000.0
2023-04,683,309,106000.0
2023-05,683,309,106000.0
2023-06,683,309,106000.0
2023-07,683,309,106000.0
2023-08,683,309,106000.0
2023-09,683,309,106000.0
2023-10,683,309,106000.0
2023-11,683,309,106000.0
2023-12,683,309,106000.0
2024-01,683,309,106000.0
2024-02,683,309,106000.0
2024-03,683,309,106000.0
2024-04,683,309,106000.0
2024-05,683,309,106000.0
2024-06,683,309,106000.0
2024-07,683,309,106000.0
2024-08,683,309,106000.0
2024-09,683,309,106000.0
2024-10,683,309,106000.0
2024-11,683,309,106000.0
2024-12,683,309,106000.0
2025-01,683,309,106000.0
2025-02,683,309,106000.0
2025-03,683,309,0.0
2025-04,683,309,0.0
2025-05,683,309,0.0
2025-06,683,309,0.0
2025-07,683,309,0.0
2025-08,683,309,0.0
2025-09,683,309,0.0
2025-10,683,309,0.0
2025-11,683,309,0.0
2025-12,683,309,0.0
2020-01,170,309,100300.0
2020-02,170,309,100300.0
2020-03,170,309,100300.0
2020-04,170,309,100300.0
2020-05,170,309,100300.0
2020-06,170,309,100300.0
2020-07,170,309,100300.0
2020-08,170,309,100300.0
2020-09,170,309,100300.0
2020-10,170,309,100300.0
2020-11,170,309,100300.0
2020-12,170,309,100300.0
2021-01,170,309,100300.0
2021-02,170,309,100300.0
2021-03,170,309,100300.0
2021-04,170,309,100300.0
2021-05,170,309,100300.0
2021-06,170,309,100300.0
2021-07,170,309,100300.0
2021-08,170,309,100300.0
2021-09,170,309,100300.0
2021-10,170,309,100300.0
2021-11,170,309,100300.0
2021-12,170,309,100300.0
2022-01,170,309,100300.0
2022-02,170,309,100300.0
2022-03,170,309,100300.0
2022-04,170,309,100300.0
2022-05,170,309,100300.0
2022-06,170,309,100300.0
2022-07,170,309,100300.0
2022-08,170,309,100300.0
2022-09,170,309,100300.0
2022-10,170,309,100300.0
2022-11,170,309,100300.0
2022-12,170,309,100300.0
2023-01,170,309,100300.0
2023-02,170,309,100300.0
2023-03,170,309,100300.0
2023-04,170,309,100300.0
2023-05,170,309,100300.0
2023-06,170,309,100300.0
2023-07,170,309,100300.0
2023-08,170,309,100300.0
2023-09,170,309,100300.0
2023-10,170,309,100300.0
2023-11,170,309,100300.0
2023-12,170,309,100300.0
2024-01,170,309,100300.0
2024-02,170,309,100300.0
2024-03,170,309,100300.0
2024-04,170,309,100300.0
2024-05,170,309,100300.0
2024-06,170,309,100300.0
2024-07,170,309,100300.0
2024-08,170,309,100300.0
2024-09,170,309,100300.0
2024-10,170,309,100300.0
2024-11,170,309,100300.0
2024-12,170,309,100300.0
2025-01,170,309,100300.0
2025-02,170,309,100300.0
2025-03,170,309,100300.0
2025-04,170,309,100300.0
2025-05,170,309,100300.0
2025-06,170,309,100300.0
2025-07,170,309,100300.0
2025-08,170,309,100300.0
2025-09,170,309,100300.0
2025-10,170,309,100300.0
2025-11,170,309,100300.0
2025-12,170,309,100300.0
2020-01,888,309,98900.0
2020-02,888,309,98900.0
2020-03,888,309,98900.0
2020-04,888,309,98900.0
2020-05,888,309,98900.0
2020-06,888,309,98900.0
2020-07,888,309,98900.0
2020-08,888,309,98900.0
2020-09,888,309,98900.0
2020-10,888,309,98900.0
2020-11,888,309,98900.0
2020-12,888,309,98900.0
2021-01,888,309,98900.0
2021-02,888,309,98900.0
2021-03,888,309,98900.0
2021-04,888,309,98900.0
2021-05,888,309,98900.0
2021-06,888,309,98900.0
2021-07,888,309,98900.0
2021-08,888,309,98900.0
2021-09,888,309,98900.0
2021-10,888,309,98900.0
2021-11,888,309,98900.0
2021-12,888,309,98900.0
2022-01,888,309,98900.0
2022-02,888,309,98900.0
2022-03,888,309,98900.0
2022-04,888,309,98900.0
2022-05,888,309,98900.0
2022-06,888,309,98900.0
2022-07,888,309,98900.0
2022-08,888,309,98900.0
2022-09,888,309,98900.0
2022-10,888,309,98900.0
2022-11,888,309,98900.0
2022-12,888,309,98900.0
2023-01,888,309,98900.0
2023-02,888,309,98900.0
2023-03,888,309,98900.0
2023-04,888,309,98900.0
2023-05,888,309,98900.0
2023-06,888,309,98900.0
2023-07,888,309,98900.0
2023-08,888,309,98900.0
2023-09,888,309,98900.0
2023-10,888,309,98900.0
2023-11,888,309,98900.0
2023-12,888,309,98900.0
2024-01,888,309,98900.0
2024-02,888,309,98900.0
2024-03,888,309,98900.0
2024-04,888,309,98900.0
2024-05,888,309,98900.0
2024-06,888,309,98900.0
2024-07,888,309,98900.0
2024-08,888,309,98900.0
2024-09,888,309,98900.0
2024-10,888,309,98900.0
2024-11,888,309,98900.0
2024-12,888,309,98900.0
2025-01,888,309,98900.0
2025-02,888,309,98900.0
2025-03,888,309,98900.0
2025-04,888,309,98900.0
2025-05,888,309,98900.0
2025-06,888,309,98900.0
2025-07,888,309,98900.0
2025-08,888,309,98900.0
2025-09,888,309,98900.0
2025-10,888,309,98900.0
2025-11,888,309,98900.0
2025-12,888,309,98900.0
2020-01,201,309,97600.0
2020-02,201,309,97600.0
2020-03,201,309,97600.0
2020-04,201,309,97600.0
2020-05,201,309,97600.0
2020-06,201,309,97600.0
2020-07,201,309,97600.0
2020-08,201,309,97600.0
2020-09,201,309,97600.0
2020-10,201,309,97600.0
2020-11,201,309,97600.0
2020-12,201,309,97600.0
2021-01,201,309,97600.0
2021-02,201,309,97600.0
2021-03,201,309,97600.0
2021-04,201,309,97600.0
2021-05,201,309,97600.0
2021-06,201,309,97600.0
2021-07,201,309,97600.0
2021-08,201,309,97600.0
2021-09,201,309,97600.0
2021-10,201,309,97600.0
2021-11,201,309,97600.0
2021-12,201,309,97600.0
2022-01,201,309,97600.0
2022-02,201,309,97600.0
2022-03,201,309,97600.0
2022-04,201,309,97600.0
2022-05,201,309,97600.0
2022-06,201,309,97600.0
2022-07,201,309,97600.0
2022-08,201,309,97600.0
2022-09,201,309,97600.0
2022-10,201,309,97600.0
2022-11,201,309,97600.0
2022-12,201,309,97600.0
2023-01,201,309,97600.0
2023-02,201,309,97600.0
2023-03,201,309,97600.0
2023-04,201,309,97600.0
2023-05,201,309,97600.0
2023-06,201,309,97600.0
2023-07,201,309,97600.0
2023-08,201,309,97600.0
2023-09,201,309,97600.0
2023-10,201,309,97600.0
2023-11,201,309,97600.0
2023-12,201,309,97600.0
2024-01,201,309,97600.0
2024-02,201,309,97600.0
2024-03,201,309,97600.0
2024-04,201,309,97600.0
2024-05,201,309,97600.0
2024-06,201,309,97600.0
2024-07,201,309,97600.0
2024-08,201,309,97600.0
2024-09,201,309,97600.0
2024-10,201,309,97600.0
2024-11,201,309,97600.0
2024-12,201,309,97600.0
2025-01,201,309,97600.0
2025-02,201,309,97600.0
